"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YDR222W",256.825656123264,0.5755847718768,0.107569666977987,5.35080927595123,8.75617677971286e-08,1.97462615576422e-06
"YDR510C-A",397.580765735952,-0.309217533015485,0.0873164534529576,-3.54134324960964,0.000398095320037156,0.00353054020229259
"YDR035W",2336.52689418861,0.84895298995713,0.0865784399627376,9.80559352100257,1.0651893671976e-22,1.47783446553372e-20
"YDR510W",829.643992616167,-0.3441330618244,0.0817855080033548,-4.2077511068377,2.57924722087894e-05,0.000333889569242382
"YDL055C",11423.4371667897,-0.712580015293809,0.107856394513373,-6.60674796806282,3.92853997145881e-11,1.6175446514742e-09
"YDR480W",145.302549469492,-0.405828717136441,0.126219951786745,-3.21525013590647,0.00130330901197488,0.00954961896030275
"YDL103C",861.512604494216,0.264324910956599,0.0746503938623442,3.5408374595319,0.000398859211196013,0.00353054020229259
"YDR342C",151.898057182289,2.78005540514838,0.185555826546644,14.9823126381297,9.58237682170176e-51,5.55952080691824e-48
"YDR012W",3166.89116337214,-0.335745253426077,0.0650481724233597,-5.16148634032193,2.44996770566814e-07,4.82583144986854e-06
"YDL121C",574.352950392153,-0.223278357559844,0.0844899875208257,-2.64266055791295,0.00822574547146476,0.0434575394030531
"YDR525W-A",163.005895427269,0.492548267734424,0.12135078382063,4.05887998599551,4.93086458206073e-05,0.000580469551872111
"tG(GCC)D2",3.80056872684118,1.97111042039487,0.614695600397432,3.20664475086602,0.00134292723087055,0.0098173672249895
"YDR524C-B",5707.83555802051,0.262798424172591,0.0902924006182922,2.91052649362555,0.00360820374716817,0.0226649176323103
"YDR300C",928.587141935235,-0.456422262971655,0.0746804776750252,-6.11166769658052,9.859532170077e-10,3.02516991872267e-08
"YDR321W",2154.41352252854,-0.368211824127289,0.078715890483881,-4.6777318005783,2.90065589815184e-06,4.61645534713342e-05
"YDR107C",433.060020734159,0.535731316571413,0.104771205310447,5.11334497855582,3.16503510966364e-07,6.1024936766989e-06
"YDL229W",13857.8579449953,-0.261707905367804,0.0645179826321311,-4.05635599085623,4.98442709114854e-05,0.000584753928229963
"YDR009W",48.9830915373587,0.572535397123226,0.200477993813522,2.85585158865756,0.00429215713642883,0.0260385426280312
"YDR336W",124.185109429805,-0.541703950882797,0.13852344758358,-3.91055781770053,9.20832140494163e-05,0.000994374064405033
"YDR312W",414.048120478017,-0.532331615472602,0.119899957652869,-4.43979819420616,9.0043272325334e-06,0.000130901176305303
"YDL061C",2720.87144806236,-0.491383110072594,0.106151570299076,-4.62907057039431,3.67310587584218e-06,5.74552982833941e-05
"YDL040C",2688.63751134055,-0.199685895172778,0.0755786798053844,-2.64209292471066,0.00823954461800953,0.0434584907042453
"YDR145W",846.824648966466,0.215390030206086,0.0738934427394704,2.91487339364464,0.00355832862676126,0.0224621694322358
"YDR074W",869.875714219678,0.410640487039358,0.126832277692826,3.23766547845087,0.00120512026813121,0.00899541234060041
"YDR450W",10879.8330370422,-0.408531075649996,0.0743417064910474,-5.49531474232695,3.90014183612387e-08,9.28757656647109e-07
"YDR161W",998.564227531892,-0.298509226400242,0.0882347552269071,-3.38312522806445,0.000716659458911046,0.00584127799076666
"YDL133C-A",1228.30672926563,-0.73871329441322,0.0870555778464613,-8.4855366271427,2.14725478870734e-17,1.85186217047706e-15
"YDR531W",650.301775035042,-0.260920264210493,0.0953013240738868,-2.73784511124108,0.00618431949251072,0.0346517357341558
"YDR226W",4362.46412308652,-0.392927685289092,0.0790450779223486,-4.97093172170811,6.6631913665248e-07,1.19787288172285e-05
"YDL054C",347.734745933578,0.313367237385505,0.0848906691347909,3.69142145514174,0.000223004264827722,0.00214339340079898
"YDR313C",121.551780423499,-8.16773140983159,1.02061307258214,-8.00276973639705,1.21651301987385e-15,9.15223248871335e-14
"YDL081C",8624.14883203821,-0.450108281210465,0.0715314952374663,-6.29244893757946,3.12496140549449e-10,1.06082466435457e-08
"YDL091C",213.890457717343,0.426289707919348,0.104102659110402,4.09489739803152,4.22355386903843e-05,0.00050762186049347
"YDR072C",978.330909502772,0.439274668671518,0.0925907360845989,4.74426154545481,2.09268325617299e-06,3.45997526966219e-05
"YDR420W",1001.39463461116,0.426456747691748,0.154929565653399,2.75258467222322,0.00591268543224912,0.0335718491357775
"YDL141W",762.100991397498,-0.223470614054646,0.0660425437406735,-3.38373723053641,0.000715064031466983,0.00583572717240701
"YDL192W",4645.17528641156,-0.24869005028273,0.0769375794530363,-3.23236124726972,0.00122771742580066,0.00911080536216258
"YDR368W",749.655490903726,0.456966598927424,0.0636896584439816,7.17489479597932,7.23628098293594e-13,3.981202175267e-11
"YDR399W",1032.51007273294,-1.15877824696898,0.16347406164299,-7.08845327095151,1.35619156966929e-12,7.27328957783982e-11
"YDR070C",21.6017355360713,-1.19260563412153,0.369623095015917,-3.22654523000023,0.00125294427358038,0.00926568986557358
"YDR315C",58.2254619374339,-8.88551964471217,1.18734598289808,-7.48351346001471,7.23614878926175e-14,4.48360209447267e-12
"YDR292C",1361.24223821574,-0.216856620365885,0.0784822999431137,-2.76312774374692,0.00572503552987928,0.0327394056914781
"YDR174W",1194.23127066454,-0.517962538521994,0.0655940734229732,-7.89648380551079,2.86881513366405e-15,2.10445726241885e-13
"YDL048C",128.051812010882,0.592993468336668,0.166701186550208,3.55722404026241,0.000374794493381723,0.00335475239377582
"YDR500C",4447.32225419928,-0.404309887030565,0.0695614103450402,-5.81227271018654,6.16303314140168e-09,1.70270465404439e-07
"YDR530C",182.673277671383,0.309674696895337,0.114935016490517,2.69434595609849,0.00705269188586166,0.0385692198933754
"YDL008W",162.2667242446,-0.714051949240524,0.121142233592136,-5.89432709029129,3.76211303427006e-09,1.08641653324487e-07
"YDR465C",1072.99570551506,-0.385386900487665,0.100921589348622,-3.81867648909484,0.000134169578067123,0.00138331219260804
"YDR454C",1849.29095079618,-0.223999715458718,0.0586368116761824,-3.82012099661456,0.000133386223476648,0.00137784741186641
"YDL130W",6307.5623816599,-0.323082031089003,0.0609430285270759,-5.30137800659946,1.14931836991909e-07,2.50339584874526e-06
"YDR062W",2585.89175581528,-0.280382321373905,0.0696181392646468,-4.02743199309103,5.6389370174533e-05,0.000652944210602743
"YDR314C",218.714500160494,-9.91179754087283,1.18502208718321,-8.3642302097787,6.05086742654062e-17,4.88818176154205e-15
"YDR440W",390.173832259982,-0.331273365301842,0.0823748573989804,-4.02153491686581,5.78201349064699e-05,0.000667284088558934
"snR47",91.4311359877092,-1.21686670554891,0.302171432940631,-4.02707394840993,5.64752748750727e-05,0.000652944210602743
"YDL193W",530.231019529035,-0.291368783267596,0.100986609231313,-2.88522196641147,0.00391137780109448,0.0243061471534421
"YDL137W",2007.49824284254,0.209831315081459,0.0699513978900049,2.99967293593486,0.00270269648262557,0.0178288488431601
"YDR051C",442.599862773313,-0.330878840441164,0.0767604154673949,-4.31053998895706,1.6285637400072e-05,0.000222558753505909
"YDR054C",693.832545983367,0.262626685750665,0.0788421517991525,3.33104411482447,0.000865208897250454,0.0068338653245698
"YDL042C",291.936959671509,-0.288015768825336,0.104490385567738,-2.75638535794878,0.0058444096212005,0.0332433352963472
"YDR098C",917.574048199781,-0.285697520826453,0.0717562147739975,-3.9815021141553,6.84811119053509e-05,0.000774905064148846
"YDR017C",1247.94983776576,0.274471686309084,0.0639409251935706,4.29258234031125,1.76607024005287e-05,0.000239711274076957
"YDR395W",3020.79522692411,-0.270360610018543,0.0826115318142165,-3.2726739727639,0.00106535286392624,0.00811056939251197
"YDR372C",1302.41689934868,-0.211265092820375,0.0721489402405271,-2.92818012455995,0.00340952459624219,0.0217061445576898
"YDR006C",922.919422176151,0.475443788853132,0.109816600968369,4.3294345723747,1.4949267544322e-05,0.000205616865232464
"YDL179W",243.247578504173,-0.360808948384129,0.122101055129351,-2.9550027065851,0.00312666307935861,0.0202171872061465
"YDL067C",222.265695359027,0.303220878832322,0.114878112693538,2.63950087377591,0.00830282092084105,0.043683926724491
"YDR322C-A",205.374464670595,0.489896560700424,0.138993123932123,3.52461004430452,0.000424106617711739,0.00369760715059606
"YDL132W",1602.72947534924,-0.189324166896173,0.0732299584404112,-2.58533762586019,0.00972836827846408,0.0492455546739116
"YDL050C",112.634448019881,-0.779775705637067,0.154712847240043,-5.04014837518449,4.65171058498533e-07,8.65516529252956e-06
"YDL223C",310.202180860359,0.383110971966278,0.146229161423753,2.61993550558683,0.008794639776963,0.0455949561791859
"YDL088C",563.059892791632,0.187710407169961,0.0654089539713699,2.86979680568082,0.00410735649627301,0.0252049511146292
"YDL198C",637.913017799946,0.885278033025054,0.168001483698296,5.269465563857,1.36821535200606e-07,2.89137429685519e-06
"YDL120W",414.775061176339,-0.371699334485327,0.0949147299023354,-3.91613962203544,8.99781508526647e-05,0.000978263302796773
"YDR379W",500.72274208752,0.320084598933892,0.0797833608557001,4.01192172780001,6.02264703057607e-05,0.000688595609626386
"YDR441C",240.174932467631,-0.436435011842139,0.10594989286388,-4.11925864241178,3.80093318577886e-05,0.000466491453685398
"YDR293C",2721.32015780088,-0.169823606747615,0.0618809467804111,-2.74436018812457,0.00606289743077936,0.0341512898528101
"YDR104C",398.493750171981,0.37087786072266,0.0754344764652905,4.91655643548227,8.80798142214663e-07,1.57018260994804e-05
"YDL136W",743.844140596318,-0.328617930033951,0.0697855645727758,-4.70896713447452,2.48975208143134e-06,4.02268298321388e-05
"YDL046W",848.285063388933,0.29080718296656,0.0647660129295159,4.49012020059103,7.11829927176843e-06,0.000106391067804277
"YDR210C-D",33.4993731172334,-1.60587446291975,0.316437516991405,-5.07485483449604,3.87791939436805e-07,7.31505612200966e-06
